'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:36.980',0.030,0.010,0.034,-0.039,-0.001,0.008
'0:36.982',0.024,0.005,0.041,-0.048,-0.006,0.003
'0:36.984',0.011,0.000,0.037,-0.051,-0.010,-0.005
'0:36.986',-0.005,-0.010,0.017,-0.050,-0.015,-0.017
'0:36.988',-0.026,-0.026,-0.014,-0.046,-0.019,-0.038
'0:36.990',-0.042,-0.047,-0.045,-0.036,-0.016,-0.057
'0:36.992',-0.001,-0.063,-0.062,-0.024,-0.011,-0.066
'0:36.994',-0.049,-0.066,-0.066,-0.027,-0.010,-0.061
'0:36.996',-0.034,-0.058,-0.056,-0.043,-0.014,-0.051
'0:36.998',-0.069,-0.047,-0.042,-0.054,-0.016,-0.043
'0:37.000',-0.063,-0.039,-0.036,-0.056,-0.018,-0.039
'0:37.002',-0.054,-0.036,-0.040,-0.056,-0.025,-0.039
'0:37.004',-0.031,-0.037,-0.047,-0.068,-0.036,-0.041
'0:37.006',-0.033,-0.041,-0.050,-0.090,-0.046,-0.044
'0:37.008',-0.024,-0.044,-0.043,-0.101,-0.048,-0.046
'0:37.010',0.007,-0.044,-0.033,-0.095,-0.040,-0.041
'0:37.012',0.007,-0.035,-0.015,-0.085,-0.027,-0.028
'0:37.014',-0.003,-0.020,0.014,-0.080,-0.019,-0.015
'0:37.016',-0.020,-0.011,0.036,-0.081,-0.017,-0.013
'0:37.018',-0.014,-0.018,0.031,-0.091,-0.026,-0.026
'0:37.020',-0.020,-0.036,-0.001,-0.115,-0.051,-0.049
'0:37.022',-0.034,-0.062,-0.036,-0.150,-0.093,-0.076
'0:37.024',-0.051,-0.091,-0.056,-0.181,-0.140,-0.106
'0:37.026',-0.074,-0.122,-0.071,-0.199,-0.177,-0.136
'0:37.028',-0.106,-0.149,-0.089,-0.199,-0.201,-0.161
'0:37.030',-0.143,-0.171,-0.115,-0.186,-0.215,-0.183
'0:37.032',-0.170,-0.191,-0.145,-0.165,-0.226,-0.200
'0:37.034',-0.176,-0.208,-0.171,-0.136,-0.228,-0.213
'0:37.036',-0.204,-0.219,-0.189,-0.093,-0.214,-0.220
'0:37.038',-0.190,-0.222,-0.206,-0.032,-0.179,-0.221
'0:37.040',-0.172,-0.216,-0.219,0.045,-0.122,-0.210
'0:37.042',-0.184,-0.193,-0.211,0.136,-0.039,-0.175
'0:37.044',-0.121,-0.144,-0.181,0.231,0.068,-0.113
'0:37.046',-0.098,-0.070,-0.138,0.313,0.189,-0.027
'0:37.048',0.004,0.023,-0.084,0.369,0.299,0.071
'0:37.050',0.046,0.123,-0.007,0.392,0.380,0.168
'0:37.052',0.079,0.213,0.086,0.396,0.427,0.244
'0:37.054',0.146,0.270,0.166,0.382,0.442,0.288
'0:37.056',0.218,0.299,0.214,0.345,0.430,0.306
'0:37.058',0.233,0.306,0.241,0.280,0.394,0.307
'0:37.060',0.227,0.302,0.260,0.209,0.351,0.298
'0:37.062',0.265,0.289,0.264,0.166,0.315,0.277
'0:37.064',0.281,0.262,0.245,0.151,0.286,0.247
'0:37.066',0.286,0.235,0.228,0.128,0.256,0.224
'0:37.068',0.258,0.219,0.236,0.077,0.224,0.220
'0:37.070',0.239,0.222,0.258,0.016,0.192,0.226
'0:37.072',0.231,0.223,0.271,-0.021,0.160,0.219
'0:37.074',0.213,0.207,0.261,-0.030,0.127,0.193
'0:37.076',0.192,0.174,0.236,-0.030,0.102,0.156
'0:37.078',0.177,0.138,0.209,-0.026,0.087,0.121
'0:37.080',0.165,0.105,0.182,-0.021,0.075,0.092
'0:37.082',0.142,0.079,0.155,-0.019,0.060,0.069
'0:37.084',0.115,0.056,0.124,-0.022,0.037,0.046
'0:37.086',0.068,0.034,0.094,-0.031,0.012,0.023
'0:37.088',0.034,0.016,0.070,-0.041,-0.007,0.011
'0:37.090',0.016,0.009,0.044,-0.046,-0.013,0.008
'0:37.092',-0.007,0.006,0.014,-0.038,-0.011,0.005
'0:37.094',-0.016,-0.003,-0.014,-0.030,-0.011,-0.008
'0:37.096',-0.030,-0.020,-0.031,-0.030,-0.021,-0.024
'0:37.098',-0.048,-0.032,-0.034,-0.040,-0.034,-0.033
'0:37.100',-0.040,-0.033,-0.028,-0.047,-0.041,-0.034
'0:37.102',-0.044,-0.030,-0.025,-0.043,-0.037,-0.034
'0:37.104',-0.044,-0.033,-0.031,-0.031,-0.026,-0.037
'0:37.106',-0.028,-0.037,-0.034,-0.027,-0.022,-0.038
'0:37.108',-0.013,-0.039,-0.024,-0.036,-0.030,-0.036
'0:37.110',-0.031,-0.035,-0.002,-0.041,-0.035,-0.033
'0:37.112',-0.024,-0.031,0.011,-0.031,-0.030,-0.029
'0:37.114',-0.021,-0.026,0.005,-0.017,-0.017,-0.023
'0:37.116',-0.025,-0.022,-0.010,-0.022,-0.016,-0.020
'0:37.118',-0.034,-0.019,-0.016,-0.048,-0.032,-0.020
'0:37.120',-0.055,-0.020,-0.016,-0.076,-0.052,-0.025
'0:37.122',-0.045,-0.028,-0.028,-0.087,-0.064,-0.035
'0:37.124',-0.063,-0.043,-0.052,-0.081,-0.065,-0.049
'0:37.126',-0.069,-0.056,-0.069,-0.072,-0.062,-0.059
'0:37.128',-0.063,-0.063,-0.067,-0.066,-0.056,-0.062
'0:37.130',-0.076,-0.062,-0.055,-0.060,-0.050,-0.061
'0:37.132',-0.044,-0.057,-0.045,-0.056,-0.043,-0.053
'0:37.134',-0.051,-0.047,-0.035,-0.054,-0.037,-0.040
'0:37.136',-0.063,-0.031,-0.023,-0.051,-0.029,-0.021
'0:37.138',-0.034,-0.011,-0.009,-0.045,-0.020,-0.002
'0:37.140',-0.016,0.003,-0.002,-0.039,-0.015,0.006
'0:37.142',-0.019,0.006,-0.002,-0.039,-0.022,0.003
'0:37.144',-0.023,-0.001,0.001,-0.045,-0.036,-0.005
'0:37.146',-0.022,-0.006,0.005,-0.054,-0.047,-0.010
'0:37.148',-0.026,-0.009,0.002,-0.059,-0.051,-0.010
'0:37.150',-0.029,-0.010,-0.006,-0.056,-0.046,-0.010
'0:37.152',-0.026,-0.008,-0.014,-0.059,-0.041,-0.005
'0:37.154',-0.025,-0.001,-0.019,-0.085,-0.051,0.005
'0:37.156',-0.021,0.010,-0.012,-0.130,-0.082,0.012
'0:37.158',-0.027,0.013,0.006,-0.169,-0.122,0.010
'0:37.160',-0.081,0.007,0.017,-0.179,-0.142,0.001
'0:37.162',-0.071,0.000,0.002,-0.170,-0.130,-0.001
'0:37.164',-0.095,0.001,-0.040,-0.151,-0.085,0.005
'0:37.166',-0.101,0.009,-0.085,-0.121,-0.022,0.011
'0:37.168',-0.125,0.007,-0.112,-0.070,0.035,0.001
'0:37.170',-0.133,-0.011,-0.125,-0.009,0.070,-0.025
'0:37.172',-0.133,-0.039,-0.136,0.037,0.076,-0.053
'0:37.174',-0.171,-0.065,-0.141,0.047,0.054,-0.071
'0:37.176',-0.152,-0.079,-0.135,0.012,0.010,-0.083
'0:37.178',-0.171,-0.087,-0.120,-0.045,-0.045,-0.093
'0:37.180',-0.134,-0.096,-0.103,-0.096,-0.092,-0.101
'0:37.182',-0.163,-0.103,-0.095,-0.123,-0.116,-0.106
'0:37.184',-0.154,-0.106,-0.099,-0.128,-0.117,-0.107
'0:37.186',-0.152,-0.106,-0.117,-0.121,-0.109,-0.105
'0:37.188',-0.118,-0.105,-0.136,-0.112,-0.104,-0.105
'0:37.190',-0.083,-0.102,-0.135,-0.101,-0.102,-0.100
'0:37.192',-0.092,-0.094,-0.103,-0.083,-0.094,-0.087
'0:37.194',-0.128,-0.077,-0.054,-0.061,-0.077,-0.069
'0:37.196',-0.114,-0.060,-0.028,-0.052,-0.062,-0.055
'0:37.198',-0.104,-0.051,-0.041,-0.066,-0.062,-0.050
'0:37.200',-0.100,-0.051,-0.068,-0.093,-0.076,-0.052
'0:37.202',-0.088,-0.054,-0.078,-0.110,-0.085,-0.057
'0:37.204',-0.078,-0.062,-0.073,-0.101,-0.082,-0.066
'0:37.206',-0.080,-0.071,-0.069,-0.079,-0.068,-0.075
'0:37.208',-0.103,-0.075,-0.068,-0.060,-0.054,-0.073
'0:37.210',-0.125,-0.070,-0.069,-0.054,-0.045,-0.064
'0:37.212',-0.114,-0.060,-0.073,-0.059,-0.047,-0.055
'0:37.214',-0.090,-0.052,-0.077,-0.073,-0.064,-0.051
'0:37.216',-0.116,-0.053,-0.071,-0.086,-0.082,-0.056
'0:37.218',-0.142,-0.065,-0.070,-0.079,-0.087,-0.072
'0:37.220',-0.160,-0.084,-0.085,-0.056,-0.081,-0.095
'0:37.222',-0.142,-0.105,-0.116,-0.037,-0.075,-0.112
'0:37.224',-0.153,-0.116,-0.143,-0.037,-0.077,-0.117
'0:37.226',-0.148,-0.115,-0.148,-0.047,-0.080,-0.113
'0:37.228',-0.168,-0.108,-0.137,-0.051,-0.077,-0.105
'0:37.230',-0.152,-0.101,-0.127,-0.047,-0.068,-0.099
'0:37.232',-0.155,-0.094,-0.124,-0.041,-0.059,-0.090
'0:37.234',-0.154,-0.086,-0.116,-0.028,-0.050,-0.082
'0:37.236',-0.141,-0.078,-0.098,-0.018,-0.045,-0.076
'0:37.238',-0.130,-0.075,-0.083,-0.014,-0.042,-0.074
'0:37.240',-0.149,-0.075,-0.085,-0.015,-0.041,-0.074
'0:37.242',-0.119,-0.077,-0.102,-0.012,-0.033,-0.077
'0:37.244',-0.151,-0.082,-0.122,-0.006,-0.027,-0.084
'0:37.246',-0.095,-0.087,-0.130,-0.011,-0.029,-0.088
'0:37.248',-0.081,-0.084,-0.114,-0.025,-0.031,-0.078
'0:37.250',-0.086,-0.067,-0.077,-0.030,-0.022,-0.057
'0:37.252',-0.081,-0.044,-0.035,-0.022,-0.015,-0.037
'0:37.254',-0.079,-0.031,-0.008,-0.017,-0.018,-0.029
'0:37.256',-0.071,-0.027,-0.001,-0.010,-0.022,-0.027
'0:37.258',-0.040,-0.026,-0.006,0.005,-0.019,-0.027
'0:37.260',-0.031,-0.025,-0.014,0.022,-0.008,-0.025
'0:37.262',-0.013,-0.022,-0.014,0.036,0.000,-0.021
'0:37.264',-0.020,-0.018,-0.010,0.044,0.005,-0.016
'0:37.266',-0.016,-0.012,0.001,0.048,0.008,-0.010
'0:37.268',-0.038,-0.006,0.013,0.046,0.010,-0.005
'0:37.270',-0.059,-0.003,0.018,0.051,0.014,-0.003
'0:37.272',-0.056,-0.005,0.005,0.079,0.029,-0.010
'0:37.274',-0.064,-0.016,-0.026,0.116,0.047,-0.021
'0:37.276',-0.029,-0.027,-0.053,0.121,0.056,-0.028
'0:37.278',-0.045,-0.029,-0.053,0.078,0.044,-0.023
'0:37.280',-0.060,-0.021,-0.031,0.010,0.020,-0.012
'0:37.282',-0.077,-0.012,-0.012,-0.033,0.005,-0.008
'0:37.284',-0.071,-0.011,-0.016,-0.032,0.005,-0.013
'0:37.286',-0.081,-0.015,-0.035,-0.004,0.018,-0.018
'0:37.288',-0.063,-0.016,-0.049,0.022,0.033,-0.016
'0:37.290',-0.060,-0.012,-0.047,0.040,0.046,-0.011
'0:37.292',-0.052,-0.009,-0.039,0.049,0.053,-0.007
'0:37.294',-0.056,-0.006,-0.035,0.056,0.056,-0.005
'0:37.296',-0.056,-0.003,-0.035,0.065,0.060,0.003
'0:37.298',-0.045,0.006,-0.030,0.075,0.067,0.013
'0:37.300',-0.016,0.017,-0.012,0.077,0.066,0.024
'0:37.302',0.006,0.025,0.012,0.067,0.058,0.028
'0:37.304',-0.021,0.026,0.036,0.057,0.053,0.028
'0:37.306',-0.009,0.026,0.047,0.058,0.058,0.026
'0:37.308',-0.011,0.026,0.040,0.067,0.068,0.026
'0:37.310',0.006,0.028,0.023,0.076,0.075,0.029
'0:37.312',0.026,0.033,0.013,0.082,0.077,0.036
'0:37.314',0.019,0.041,0.018,0.084,0.071,0.045
'0:37.316',0.015,0.046,0.033,0.081,0.062,0.048
'0:37.318',0.007,0.045,0.049,0.076,0.053,0.043
'0:37.320',-0.034,0.039,0.056,0.072,0.051,0.034
'0:37.322',-0.048,0.032,0.045,0.075,0.056,0.026
'0:37.324',-0.049,0.022,0.006,0.091,0.066,0.015
'0:37.326',-0.059,0.006,-0.046,0.112,0.076,-0.002
'0:37.328',-0.046,-0.011,-0.080,0.121,0.076,-0.016
'0:37.330',-0.081,-0.020,-0.083,0.108,0.067,-0.020
'0:37.332',-0.073,-0.018,-0.071,0.092,0.062,-0.017
'0:37.334',-0.075,-0.016,-0.057,0.092,0.065,-0.015
'0:37.336',-0.084,-0.011,-0.042,0.094,0.067,-0.010
'0:37.338',-0.096,-0.005,-0.029,0.078,0.056,-0.005
'0:37.340',-0.060,-0.004,-0.023,0.052,0.038,-0.006
'0:37.342',-0.053,-0.008,-0.027,0.034,0.026,-0.013
'0:37.344',-0.046,-0.016,-0.030,0.026,0.020,-0.019
'0:37.346',-0.045,-0.021,-0.029,0.018,0.011,-0.022
'0:37.348',-0.064,-0.022,-0.027,0.014,0.004,-0.022
'0:37.350',-0.041,-0.021,-0.032,0.026,0.010,-0.017
'0:37.352',-0.048,-0.014,-0.039,0.043,0.026,-0.010
'0:37.354',-0.052,-0.006,-0.037,0.046,0.032,-0.004
'0:37.356',-0.062,-0.003,-0.028,0.031,0.028,-0.002
'0:37.358',-0.081,-0.004,-0.023,0.017,0.019,-0.006
'0:37.360',-0.055,-0.011,-0.034,0.018,0.015,-0.015
'0:37.362',-0.062,-0.021,-0.056,0.031,0.014,-0.025
'0:37.364',-0.028,-0.031,-0.061,0.052,0.016,-0.033
'0:37.366',-0.010,-0.032,-0.040,0.063,0.017,-0.028
'0:37.368',-0.021,-0.021,0.002,0.055,0.017,-0.010
'0:37.370',-0.017,0.001,0.038,0.035,0.019,0.011
'0:37.372',-0.025,0.020,0.047,0.020,0.026,0.026
'0:37.374',-0.026,0.030,0.030,0.016,0.030,0.030
'0:37.376',0.008,0.032,0.009,0.016,0.029,0.029
'0:37.378',0.011,0.029,0.000,0.013,0.020,0.024
'0:37.380',0.004,0.022,0.004,0.010,0.009,0.016
'0:37.382',-0.007,0.014,0.010,0.007,-0.001,0.008
'0:37.384',-0.013,0.006,0.008,0.011,-0.002,0.003
'0:37.386',-0.020,0.001,0.005,0.021,0.002,0.000
'0:37.388',-0.010,0.001,0.008,0.029,0.006,0.005
'0:37.390',-0.014,0.009,0.019,0.025,0.005,0.012
'0:37.392',-0.020,0.017,0.023,0.008,-0.004,0.015
'0:37.394',-0.024,0.013,0.012,-0.010,-0.016,0.007
'0:37.396',-0.040,-0.001,-0.007,-0.016,-0.030,-0.009
'0:37.398',-0.048,-0.020,-0.026,-0.015,-0.040,-0.026
'0:37.400',-0.029,-0.036,-0.042,-0.014,-0.044,-0.041
'0:37.402',-0.045,-0.047,-0.050,-0.015,-0.045,-0.049
'0:37.404',-0.060,-0.049,-0.046,-0.015,-0.047,-0.047
'0:37.406',-0.071,-0.044,-0.038,-0.014,-0.046,-0.044
'0:37.408',-0.063,-0.038,-0.041,-0.011,-0.038,-0.039
'0:37.410',-0.037,-0.036,-0.047,-0.009,-0.029,-0.033
'0:37.412',-0.040,-0.031,-0.040,-0.011,-0.021,-0.027
'0:37.414',-0.049,-0.025,-0.017,-0.016,-0.019,-0.024
'0:37.416',-0.044,-0.024,-0.003,-0.016,-0.019,-0.025
'0:37.418',-0.036,-0.028,-0.011,-0.014,-0.019,-0.031
'0:37.420',-0.034,-0.036,-0.029,-0.014,-0.019,-0.038
'0:37.422',-0.001,-0.041,-0.037,-0.011,-0.020,-0.039
'0:37.424',0.014,-0.039,-0.022,0.001,-0.022,-0.034
'0:37.426',0.013,-0.029,0.010,0.012,-0.020,-0.023
'0:37.428',0.001,-0.020,0.042,0.010,-0.019,-0.015
'0:37.430',0.011,-0.012,0.052,-0.018,-0.022,-0.008
'0:37.432',0.033,-0.006,0.046,-0.047,-0.028,-0.004
'0:37.434',0.035,-0.004,0.045,-0.054,-0.031,-0.005
'0:37.436',0.050,-0.005,0.052,-0.037,-0.027,-0.007
'0:37.438',0.072,-0.006,0.058,-0.024,-0.030,-0.006
'0:37.440',0.072,-0.003,0.060,-0.033,-0.046,-0.001
'0:37.442',0.056,0.003,0.070,-0.053,-0.073,0.006
'0:37.444',0.069,0.009,0.083,-0.069,-0.095,0.011
'0:37.446',0.098,0.016,0.096,-0.078,-0.103,0.022
'0:37.448',0.081,0.029,0.111,-0.075,-0.088,0.039
'0:37.450',-0.011,0.046,0.119,-0.053,-0.040,0.055
'0:37.452',-0.032,0.054,0.085,0.001,0.036,0.054
'0:37.454',-0.006,0.046,0.001,0.067,0.103,0.035
'0:37.456',-0.013,0.022,-0.080,0.113,0.126,0.006
'0:37.458',-0.046,-0.006,-0.106,0.117,0.104,-0.019
'0:37.460',-0.052,-0.027,-0.085,0.090,0.060,-0.036
'0:37.462',-0.066,-0.041,-0.054,0.055,0.012,-0.050
'0:37.464',-0.079,-0.055,-0.041,0.029,-0.030,-0.063
'0:37.466',-0.079,-0.065,-0.037,0.010,-0.060,-0.067
'0:37.468',-0.043,-0.062,-0.030,-0.010,-0.071,-0.055
'0:37.470',0.023,-0.043,-0.010,-0.030,-0.070,-0.030
'0:37.472',0.028,-0.018,0.022,-0.038,-0.065,-0.009
'0:37.474',0.021,-0.003,0.046,-0.028,-0.056,-0.002
'0:37.476',0.010,-0.003,0.053,-0.010,-0.045,-0.004
'0:37.478',0.031,-0.007,0.045,0.003,-0.034,-0.010
'0:37.480',0.020,-0.014,0.031,0.003,-0.031,-0.015
'0:37.482',0.027,-0.020,0.019,-0.007,-0.037,-0.019
'0:37.484',0.014,-0.022,0.011,-0.018,-0.045,-0.019
'0:37.486',0.000,-0.018,0.002,-0.020,-0.042,-0.014
'0:37.488',0.003,-0.011,-0.004,-0.016,-0.032,-0.008
'0:37.490',0.015,-0.005,0.001,-0.020,-0.027,-0.002
'0:37.492',-0.005,0.000,0.017,-0.036,-0.031,0.001
'0:37.494',0.001,0.000,0.033,-0.051,-0.040,-0.005
'0:37.496',-0.020,-0.008,0.036,-0.051,-0.049,-0.019
'0:37.498',-0.034,-0.023,0.017,-0.040,-0.051,-0.034
'0:37.500',-0.041,-0.041,-0.017,-0.022,-0.047,-0.047
'0:37.502',-0.031,-0.057,-0.052,-0.009,-0.044,-0.059
'0:37.504',-0.051,-0.067,-0.075,-0.005,-0.041,-0.066
'0:37.506',-0.037,-0.067,-0.081,-0.010,-0.039,-0.061
'0:37.508',-0.047,-0.054,-0.074,-0.014,-0.036,-0.047
'0:37.510',-0.041,-0.037,-0.050,-0.015,-0.035,-0.032
'0:37.512',-0.052,-0.022,-0.017,-0.016,-0.034,-0.020
'0:37.514',-0.060,-0.016,0.001,-0.015,-0.032,-0.018
'0:37.516',-0.040,-0.021,-0.006,-0.012,-0.031,-0.026
'0:37.518',-0.009,-0.031,-0.024,-0.010,-0.036,-0.034
'0:37.520',-0.027,-0.036,-0.031,-0.012,-0.041,-0.036
'0:37.522',-0.031,-0.036,-0.026,-0.014,-0.044,-0.036
'0:37.524',-0.002,-0.037,-0.026,-0.006,-0.037,-0.039
'0:37.526',0.002,-0.041,-0.033,0.005,-0.022,-0.038
'0:37.528',-0.013,-0.035,-0.026,0.006,-0.011,-0.026
'0:37.530',-0.003,-0.016,0.001,-0.004,-0.011,-0.008
'0:37.532',0.006,0.000,0.028,-0.012,-0.021,0.003
'0:37.534',0.012,0.005,0.037,-0.012,-0.026,0.003
'0:37.536',0.017,0.003,0.032,-0.014,-0.027,0.001
'0:37.538',0.026,-0.001,0.023,-0.023,-0.030,-0.002
'0:37.540',0.033,-0.005,0.021,-0.030,-0.035,-0.006
'0:37.542',0.035,-0.010,0.029,-0.023,-0.031,-0.011
'0:37.544',0.014,-0.012,0.032,-0.006,-0.012,-0.011
'0:37.546',0.011,-0.010,0.021,0.006,0.009,-0.005
'0:37.548',0.011,-0.001,0.006,0.003,0.016,0.005
'0:37.550',-0.005,0.011,0.001,-0.018,0.003,0.014
'0:37.552',0.003,0.016,0.005,-0.041,-0.016,0.013
'0:37.554',0.001,0.010,0.005,-0.044,-0.025,0.003
'0:37.556',-0.030,-0.006,-0.003,-0.018,-0.015,-0.010
'0:37.558',-0.036,-0.016,-0.017,0.015,0.006,-0.015
'0:37.560',-0.014,-0.014,-0.032,0.030,0.016,-0.013
'0:37.562',-0.002,-0.011,-0.037,0.020,0.007,-0.011
'0:37.564',-0.016,-0.011,-0.026,0.011,-0.006,-0.013
'0:37.566',-0.030,-0.016,-0.012,0.016,-0.008,-0.016
'0:37.568',-0.021,-0.018,-0.011,0.022,-0.007,-0.018
'0:37.570',-0.002,-0.018,-0.016,0.016,-0.010,-0.019
'0:37.572',-0.001,-0.014,-0.014,0.001,-0.014,-0.015
'0:37.574',0.008,-0.009,0.001,-0.002,-0.006,-0.006
'0:37.576',0.012,-0.002,0.017,0.008,0.007,0.002
'0:37.578',0.006,0.003,0.022,0.020,0.013,0.003
'0:37.580',-0.013,0.001,0.013,0.032,0.010,-0.003
'0:37.582',-0.012,-0.007,-0.005,0.048,0.008,-0.012
'0:37.584',0.007,-0.016,-0.021,0.067,0.017,-0.019
'0:37.586',0.020,-0.022,-0.027,0.075,0.026,-0.020
'0:37.588',0.001,-0.020,-0.017,0.065,0.025,-0.015
'0:37.590',-0.021,-0.011,-0.002,0.050,0.020,-0.008
'0:37.592',-0.010,-0.007,0.003,0.040,0.019,-0.007
'0:37.594',-0.014,-0.005,-0.005,0.043,0.026,-0.005
'0:37.596',-0.004,0.001,-0.011,0.051,0.034,0.003
'0:37.598',-0.005,0.007,-0.011,0.055,0.038,0.008
'0:37.600',-0.017,0.007,-0.010,0.056,0.041,0.004
'0:37.602',-0.014,-0.003,-0.017,0.064,0.044,-0.008
'0:37.604',-0.023,-0.015,-0.029,0.066,0.041,-0.018
'0:37.606',-0.013,-0.019,-0.039,0.051,0.030,-0.015
'0:37.608',-0.024,-0.010,-0.038,0.033,0.023,-0.004
'0:37.610',0.003,0.003,-0.027,0.028,0.022,0.008
'0:37.612',-0.005,0.011,-0.015,0.031,0.022,0.013
'0:37.614',-0.012,0.012,-0.005,0.025,0.017,0.010
'0:37.616',0.005,0.007,0.005,0.011,0.012,0.004
'0:37.618',-0.004,0.001,0.010,0.006,0.011,-0.002
'0:37.620',0.013,-0.001,0.008,0.019,0.017,-0.002
'0:37.622',0.013,0.001,0.006,0.033,0.026,-0.001
'0:37.624',0.003,-0.002,-0.001,0.046,0.032,-0.008
'0:37.626',0.017,-0.014,-0.009,0.056,0.036,-0.022
'0:37.628',0.006,-0.026,-0.010,0.063,0.039,-0.029
'0:37.630',0.009,-0.029,-0.006,0.057,0.038,-0.025
'0:37.632',-0.007,-0.022,-0.001,0.043,0.033,-0.019
'0:37.634',0.007,-0.017,-0.005,0.026,0.026,-0.016
'0:37.636',0.033,-0.015,-0.011,0.011,0.020,-0.015
'0:37.638',0.064,-0.012,-0.001,-0.001,0.015,-0.009
'0:37.640',0.051,-0.004,0.034,-0.013,0.011,0.001
'0:37.642',0.053,0.008,0.075,-0.014,0.015,0.015
'0:37.644',0.060,0.018,0.090,0.003,0.029,0.022
'0:37.646',0.073,0.021,0.072,0.026,0.042,0.021
'0:37.648',0.100,0.020,0.056,0.036,0.047,0.021
'0:37.650',0.107,0.025,0.062,0.018,0.040,0.031
'0:37.652',0.109,0.038,0.084,-0.017,0.026,0.048
'0:37.654',0.116,0.054,0.101,-0.042,0.013,0.061
'0:37.656',0.091,0.060,0.103,-0.041,0.008,0.058
'0:37.658',0.076,0.052,0.098,-0.020,0.010,0.046
'0:37.660',0.069,0.037,0.089,0.001,0.011,0.029
'0:37.662',0.084,0.022,0.077,0.011,0.008,0.018
'0:37.664',0.052,0.011,0.056,0.002,0.001,0.006
'0:37.666',0.013,-0.003,0.029,-0.016,-0.012,-0.009
'0:37.668',-0.006,-0.021,0.000,-0.037,-0.030,-0.030
'0:37.670',-0.034,-0.041,-0.028,-0.056,-0.051,-0.055
'0:37.672',-0.051,-0.064,-0.056,-0.076,-0.078,-0.080
'0:37.674',-0.068,-0.087,-0.081,-0.103,-0.109,-0.099
'0:37.676',-0.107,-0.110,-0.104,-0.124,-0.138,-0.119
'0:37.678',-0.114,-0.133,-0.120,-0.134,-0.163,-0.143
'0:37.680',-0.144,-0.157,-0.130,-0.134,-0.184,-0.171
'0:37.682',-0.167,-0.182,-0.143,-0.121,-0.197,-0.196
'0:37.684',-0.162,-0.206,-0.168,-0.086,-0.193,-0.214
'0:37.686',-0.158,-0.220,-0.199,-0.030,-0.167,-0.218
'0:37.688',-0.130,-0.215,-0.214,0.039,-0.121,-0.201
'0:37.690',-0.084,-0.184,-0.196,0.114,-0.056,-0.157
'0:37.692',-0.051,-0.126,-0.141,0.194,0.030,-0.087
'0:37.694',-0.031,-0.042,-0.064,0.274,0.134,0.005
'0:37.696',0.049,0.055,0.008,0.342,0.243,0.102
'0:37.698',0.084,0.150,0.066,0.391,0.347,0.193
'0:37.700',0.156,0.235,0.121,0.418,0.431,0.272
'0:37.702',0.204,0.304,0.176,0.426,0.487,0.329
'0:37.704',0.264,0.347,0.223,0.413,0.506,0.356
'0:37.706',0.301,0.363,0.257,0.372,0.488,0.361
'0:37.708',0.319,0.363,0.283,0.303,0.447,0.359
'0:37.710',0.322,0.357,0.304,0.225,0.399,0.353
'0:37.712',0.347,0.347,0.319,0.161,0.358,0.341
'0:37.714',0.370,0.331,0.328,0.112,0.320,0.324
'0:37.716',0.338,0.316,0.337,0.071,0.282,0.310
'0:37.718',0.315,0.303,0.341,0.036,0.249,0.295
'0:37.720',0.319,0.286,0.327,0.009,0.219,0.272
'0:37.722',0.309,0.258,0.297,-0.008,0.193,0.239
'0:37.724',0.292,0.221,0.269,-0.008,0.166,0.201
'0:37.726',0.280,0.181,0.253,0.001,0.137,0.165
'0:37.728',0.242,0.149,0.245,-0.004,0.104,0.141
'0:37.730',0.231,0.136,0.232,-0.034,0.067,0.134
'0:37.732',0.218,0.138,0.210,-0.081,0.030,0.139
'0:37.734',0.192,0.142,0.187,-0.123,-0.006,0.139
'0:37.736',0.177,0.137,0.176,-0.146,-0.031,0.133
'0:37.738',0.160,0.131,0.171,-0.146,-0.027,0.131
'0:37.740',0.102,0.136,0.155,-0.123,0.007,0.140
'0:37.742',0.068,0.141,0.116,-0.079,0.057,0.136
'0:37.744',0.044,0.125,0.059,-0.022,0.099,0.103
'0:37.746',0.033,0.083,0.001,0.037,0.124,0.056
'0:37.748',0.032,0.038,-0.035,0.081,0.136,0.021
'0:37.750',0.017,0.011,-0.041,0.092,0.127,0.007
'0:37.752',0.002,-0.001,-0.026,0.067,0.093,0.000
'0:37.754',-0.002,-0.007,-0.006,0.017,0.036,-0.009
'0:37.756',-0.009,-0.014,0.011,-0.031,-0.017,-0.016
'0:37.758',0.001,-0.019,0.022,-0.048,-0.047,-0.018
'0:37.760',0.038,-0.014,0.028,-0.033,-0.045,-0.011
'0:37.762',0.021,-0.006,0.028,-0.005,-0.027,-0.005
'0:37.764',0.050,-0.002,0.026,0.011,-0.015,-0.003
'0:37.766',0.041,-0.003,0.019,0.008,-0.011,-0.003
'0:37.768',0.021,-0.003,0.016,0.000,-0.012,-0.003
'0:37.770',0.029,0.000,0.015,-0.006,-0.011,0.002
'0:37.772',0.039,0.004,0.010,-0.013,-0.010,0.005
'0:37.774',0.044,0.004,0.011,-0.021,-0.011,0.005
'0:37.776',0.013,0.006,0.025,-0.014,-0.007,0.009
'0:37.778',0.001,0.011,0.040,0.008,0.011,0.013
'0:37.780',0.014,0.015,0.029,0.030,0.031,0.015
'0:37.782',0.037,0.015,0.004,0.026,0.026,0.011
