'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:38.628',0.079,0.165,0.128,0.106,0.151,0.169
'0:38.630',0.053,0.164,0.130,0.104,0.150,0.164
'0:38.632',0.024,0.161,0.125,0.104,0.145,0.154
'0:38.634',0.004,0.151,0.105,0.101,0.133,0.139
'0:38.636',0.004,0.132,0.070,0.093,0.119,0.121
'0:38.638',0.012,0.111,0.035,0.084,0.111,0.106
'0:38.640',-0.006,0.101,0.016,0.080,0.111,0.102
'0:38.642',-0.036,0.105,0.019,0.083,0.116,0.110
'0:38.644',-0.024,0.116,0.030,0.089,0.116,0.119
'0:38.646',-0.016,0.124,0.036,0.096,0.111,0.126
'0:38.648',0.011,0.132,0.045,0.104,0.111,0.139
'0:38.650',0.036,0.146,0.073,0.113,0.122,0.156
'0:38.652',0.057,0.165,0.116,0.121,0.138,0.176
'0:38.654',0.060,0.183,0.157,0.129,0.150,0.190
'0:38.656',0.087,0.192,0.179,0.136,0.154,0.191
'0:38.658',0.080,0.189,0.179,0.136,0.154,0.182
'0:38.660',0.094,0.178,0.170,0.134,0.151,0.173
'0:38.662',0.093,0.169,0.158,0.131,0.145,0.166
'0:38.664',0.101,0.164,0.150,0.121,0.133,0.162
'0:38.666',0.076,0.159,0.146,0.099,0.114,0.156
'0:38.668',0.064,0.151,0.141,0.074,0.087,0.145
'0:38.670',0.072,0.140,0.138,0.054,0.060,0.134
'0:38.672',0.069,0.131,0.139,0.042,0.036,0.127
'0:38.674',0.059,0.126,0.152,0.031,0.015,0.122
'0:38.676',0.072,0.117,0.165,0.016,-0.005,0.109
'0:38.678',0.073,0.100,0.166,0.001,-0.017,0.090
'0:38.680',0.093,0.084,0.164,-0.004,-0.017,0.081
'0:38.682',0.105,0.083,0.172,0.008,-0.006,0.088
'0:38.684',0.093,0.096,0.194,0.024,-0.001,0.100
'0:38.686',0.088,0.103,0.212,0.029,-0.013,0.097
'0:38.688',0.074,0.089,0.209,0.014,-0.041,0.075
'0:38.690',0.048,0.057,0.183,-0.015,-0.076,0.038
'0:38.692',0.042,0.019,0.149,-0.046,-0.108,0.001
'0:38.694',0.034,-0.013,0.123,-0.069,-0.128,-0.024
'0:38.696',0.012,-0.032,0.105,-0.084,-0.133,-0.039
'0:38.698',-0.014,-0.045,0.091,-0.092,-0.129,-0.049
'0:38.700',-0.037,-0.056,0.076,-0.095,-0.127,-0.061
'0:38.702',-0.059,-0.069,0.064,-0.097,-0.134,-0.076
'0:38.704',-0.053,-0.081,0.056,-0.103,-0.150,-0.087
'0:38.706',-0.053,-0.091,0.051,-0.110,-0.165,-0.092
'0:38.708',-0.055,-0.093,0.054,-0.113,-0.173,-0.090
'0:38.710',-0.063,-0.086,0.063,-0.109,-0.173,-0.082
'0:38.712',-0.074,-0.078,0.071,-0.104,-0.172,-0.079
'0:38.714',-0.082,-0.079,0.068,-0.106,-0.176,-0.086
'0:38.716',-0.087,-0.094,0.053,-0.114,-0.192,-0.102
'0:38.718',-0.094,-0.114,0.030,-0.126,-0.216,-0.121
'0:38.720',-0.104,-0.131,0.011,-0.138,-0.238,-0.138
'0:38.722',-0.108,-0.143,0.006,-0.153,-0.252,-0.146
'0:38.724',-0.165,-0.148,0.009,-0.175,-0.269,-0.153
'0:38.726',-0.262,-0.162,0.005,-0.213,-0.309,-0.182
'0:38.728',-0.372,-0.218,-0.044,-0.291,-0.403,-0.270
'0:38.730',-0.468,-0.342,-0.161,-0.413,-0.554,-0.426
'0:38.732',-0.617,-0.519,-0.324,-0.561,-0.734,-0.615
'0:38.734',-0.814,-0.710,-0.496,-0.719,-0.921,-0.809
'0:38.736',-1.092,-0.912,-0.681,-0.896,-1.134,-1.031
'0:38.738',-1.398,-1.165,-0.929,-1.103,-1.400,-1.318
'0:38.740',-1.674,-1.487,-1.268,-1.325,-1.702,-1.663
'0:38.742',-1.941,-1.836,-1.656,-1.514,-1.975,-1.992
'0:38.744',-2.113,-2.120,-2.004,-1.603,-2.137,-2.212
'0:38.746',-2.282,-2.263,-2.234,-1.540,-2.132,-2.275
'0:38.748',-2.470,-2.250,-2.342,-1.324,-1.972,-2.199
'0:38.750',-2.622,-2.132,-2.390,-1.011,-1.724,-2.060
'0:38.752',-2.687,-1.991,-2.447,-0.700,-1.480,-1.931
'0:38.754',-2.637,-1.879,-2.516,-0.471,-1.296,-1.835
'0:38.756',-2.336,-1.790,-2.531,-0.334,-1.155,-1.730
'0:38.758',-1.982,-1.650,-2.396,-0.214,-0.973,-1.531
'0:38.760',-1.647,-1.377,-2.052,-0.047,-0.692,-1.187
'0:38.762',-1.275,-0.975,-1.541,0.153,-0.351,-0.750
'0:38.764',-0.866,-0.526,-0.977,0.336,-0.027,-0.310
'0:38.766',-0.496,-0.103,-0.440,0.494,0.258,0.092
'0:38.768',-0.126,0.272,0.039,0.631,0.499,0.432
'0:38.770',0.151,0.564,0.417,0.719,0.655,0.661
'0:38.772',0.398,0.719,0.637,0.726,0.690,0.740
'0:38.774',0.546,0.730,0.703,0.653,0.615,0.694
'0:38.776',0.553,0.641,0.664,0.533,0.481,0.578
'0:38.778',0.494,0.511,0.578,0.405,0.341,0.444
'0:38.780',0.433,0.378,0.477,0.284,0.212,0.317
'0:38.782',0.290,0.258,0.372,0.173,0.095,0.204
'0:38.784',0.138,0.151,0.269,0.076,-0.011,0.102
'0:38.786',0.024,0.060,0.177,-0.001,-0.095,0.023
'0:38.788',-0.031,-0.006,0.111,-0.051,-0.152,-0.029
'0:38.790',-0.049,-0.043,0.077,-0.076,-0.180,-0.054
'0:38.792',-0.067,-0.057,0.070,-0.085,-0.189,-0.059
'0:38.794',-0.062,-0.057,0.081,-0.085,-0.184,-0.057
'0:38.796',-0.062,-0.056,0.091,-0.083,-0.180,-0.057
'0:38.798',-0.054,-0.060,0.092,-0.079,-0.177,-0.062
'0:38.800',-0.017,-0.066,0.089,-0.078,-0.173,-0.067
'0:38.802',0.006,-0.068,0.089,-0.082,-0.166,-0.067
'0:38.804',0.014,-0.062,0.093,-0.089,-0.162,-0.059
'0:38.806',0.033,-0.051,0.100,-0.091,-0.157,-0.045
'0:38.808',0.049,-0.036,0.116,-0.082,-0.145,-0.028
'0:38.810',0.051,-0.018,0.145,-0.060,-0.120,-0.009
'0:38.812',0.056,0.000,0.176,-0.038,-0.092,0.006
'0:38.814',0.066,0.011,0.197,-0.026,-0.076,0.013
'0:38.816',0.073,0.014,0.197,-0.026,-0.072,0.012
'0:38.818',0.069,0.007,0.184,-0.035,-0.081,0.003
'0:38.820',0.072,-0.005,0.172,-0.051,-0.095,-0.011
'0:38.822',0.065,-0.021,0.159,-0.067,-0.107,-0.029
'0:38.824',0.066,-0.036,0.144,-0.075,-0.112,-0.041
'0:38.826',0.057,-0.043,0.129,-0.074,-0.107,-0.039
'0:38.828',0.053,-0.033,0.125,-0.063,-0.090,-0.025
'0:38.830',0.064,-0.014,0.134,-0.044,-0.066,-0.003
'0:38.832',0.078,0.009,0.152,-0.024,-0.045,0.018
'0:38.834',0.074,0.028,0.176,-0.013,-0.028,0.034
'0:38.836',0.066,0.037,0.196,-0.013,-0.021,0.038
'0:38.838',0.090,0.034,0.196,-0.021,-0.022,0.029
'0:38.840',0.116,0.022,0.183,-0.031,-0.023,0.020
'0:38.842',0.134,0.021,0.179,-0.036,-0.016,0.026
'0:38.844',0.150,0.036,0.196,-0.031,-0.001,0.046
'0:38.846',0.151,0.060,0.224,-0.018,0.016,0.072
'0:38.848',0.138,0.085,0.245,0.001,0.031,0.096
'0:38.850',0.131,0.103,0.251,0.008,0.036,0.105
'0:38.852',0.114,0.101,0.240,-0.007,0.025,0.094
'0:38.854',0.114,0.085,0.219,-0.029,0.006,0.071
'0:38.856',0.106,0.062,0.192,-0.040,-0.001,0.053
'0:38.858',0.083,0.046,0.163,-0.034,0.001,0.040
'0:38.860',0.069,0.035,0.137,-0.024,0.001,0.031
'0:38.862',0.055,0.028,0.120,-0.018,-0.002,0.024
'0:38.864',0.033,0.023,0.109,-0.018,-0.006,0.023
'0:38.866',0.034,0.025,0.105,-0.019,-0.007,0.031
'0:38.868',0.037,0.035,0.106,-0.018,-0.006,0.044
'0:38.870',0.044,0.051,0.113,-0.007,0.003,0.060
'0:38.872',0.050,0.070,0.127,0.011,0.021,0.078
'0:38.874',0.059,0.087,0.144,0.028,0.041,0.091
'0:38.876',0.071,0.094,0.154,0.030,0.051,0.093
'0:38.878',0.076,0.089,0.157,0.023,0.048,0.085
'0:38.880',0.057,0.081,0.154,0.012,0.042,0.079
'0:38.882',0.071,0.079,0.145,0.003,0.041,0.079
'0:38.884',0.067,0.080,0.132,-0.003,0.045,0.083
'0:38.886',0.051,0.085,0.121,0.001,0.052,0.090
'0:38.888',0.049,0.093,0.118,0.010,0.058,0.097
'0:38.890',0.027,0.097,0.112,0.016,0.058,0.096
'0:38.892',0.015,0.092,0.103,0.012,0.056,0.088
'0:38.894',0.005,0.082,0.089,0.006,0.057,0.080
'0:38.896',-0.006,0.077,0.077,0.009,0.064,0.076
'0:38.898',-0.014,0.076,0.064,0.018,0.072,0.076
'0:38.900',-0.008,0.076,0.052,0.024,0.072,0.076
'0:38.902',-0.018,0.076,0.043,0.023,0.063,0.078
'0:38.904',0.000,0.081,0.042,0.018,0.056,0.090
'0:38.906',-0.004,0.096,0.052,0.018,0.058,0.106
'0:38.908',0.004,0.112,0.071,0.022,0.064,0.119
'0:38.910',-0.002,0.122,0.087,0.030,0.068,0.125
'0:38.912',-0.007,0.123,0.093,0.034,0.069,0.121
'0:38.914',0.014,0.116,0.086,0.033,0.066,0.111
'0:38.916',0.014,0.106,0.075,0.029,0.064,0.104
'0:38.918',0.005,0.103,0.071,0.029,0.073,0.105
'0:38.920',0.013,0.109,0.073,0.036,0.090,0.112
'0:38.922',-0.004,0.115,0.071,0.043,0.098,0.114
'0:38.924',-0.019,0.112,0.063,0.046,0.092,0.108
'0:38.926',-0.014,0.105,0.053,0.046,0.082,0.101
'0:38.928',-0.026,0.099,0.045,0.045,0.075,0.096
'0:38.930',-0.014,0.095,0.040,0.046,0.072,0.093
'0:38.932',0.004,0.093,0.042,0.049,0.075,0.095
'0:38.934',0.001,0.097,0.053,0.058,0.087,0.104
'0:38.936',-0.007,0.110,0.072,0.071,0.108,0.118
'0:38.938',0.007,0.124,0.088,0.091,0.130,0.129
'0:38.940',-0.015,0.132,0.093,0.114,0.147,0.134
'0:38.942',0.004,0.135,0.084,0.133,0.156,0.134
'0:38.944',-0.019,0.132,0.067,0.141,0.153,0.129
'0:38.946',-0.032,0.124,0.048,0.135,0.139,0.119
'0:38.948',-0.042,0.112,0.028,0.124,0.124,0.106
'0:38.950',-0.064,0.099,0.006,0.119,0.115,0.093
'0:38.952',-0.115,0.086,-0.016,0.119,0.108,0.078
'0:38.954',-0.127,0.070,-0.039,0.123,0.099,0.058
'0:38.956',-0.174,0.043,-0.068,0.124,0.078,0.023
'0:38.958',-0.193,0.001,-0.102,0.114,0.040,-0.028
'0:38.960',-0.199,-0.055,-0.139,0.089,-0.016,-0.086
'0:38.962',-0.217,-0.114,-0.170,0.059,-0.070,-0.136
'0:38.964',-0.194,-0.151,-0.181,0.045,-0.098,-0.154
'0:38.966',-0.189,-0.148,-0.166,0.054,-0.085,-0.133
'0:38.968',-0.181,-0.109,-0.131,0.081,-0.038,-0.081
'0:38.970',-0.176,-0.050,-0.092,0.114,0.021,-0.021
'0:38.972',-0.166,0.007,-0.063,0.142,0.077,0.031
'0:38.974',-0.161,0.051,-0.053,0.160,0.119,0.066
'0:38.976',-0.182,0.074,-0.059,0.165,0.138,0.075
'0:38.978',-0.182,0.066,-0.083,0.151,0.122,0.050
'0:38.980',-0.187,0.026,-0.125,0.126,0.080,0.000
'0:38.982',-0.196,-0.025,-0.170,0.103,0.039,-0.044
'0:38.984',-0.217,-0.057,-0.194,0.092,0.022,-0.061
'0:38.986',-0.261,-0.060,-0.191,0.093,0.025,-0.056
'0:38.988',-0.279,-0.054,-0.188,0.094,0.033,-0.054
'0:38.990',-0.309,-0.059,-0.201,0.090,0.029,-0.068
'0:38.992',-0.305,-0.078,-0.228,0.079,0.014,-0.091
'0:38.994',-0.311,-0.103,-0.249,0.066,-0.005,-0.112
'0:38.996',-0.302,-0.118,-0.254,0.055,-0.016,-0.122
'0:38.998',-0.288,-0.122,-0.246,0.046,-0.017,-0.122
'0:39.000',-0.311,-0.119,-0.237,0.031,-0.016,-0.120
'0:39.002',-0.318,-0.119,-0.236,0.013,-0.021,-0.122
'0:39.004',-0.308,-0.121,-0.245,-0.004,-0.038,-0.127
'0:39.006',-0.283,-0.129,-0.251,-0.018,-0.058,-0.131
'0:39.008',-0.271,-0.131,-0.243,-0.028,-0.072,-0.129
'0:39.010',-0.269,-0.126,-0.220,-0.041,-0.075,-0.123
'0:39.012',-0.277,-0.121,-0.198,-0.058,-0.077,-0.123
'0:39.014',-0.270,-0.128,-0.193,-0.076,-0.085,-0.134
'0:39.016',-0.257,-0.141,-0.200,-0.094,-0.099,-0.149
'0:39.018',-0.226,-0.153,-0.204,-0.108,-0.112,-0.158
'0:39.020',-0.207,-0.156,-0.196,-0.113,-0.120,-0.154
'0:39.022',-0.180,-0.150,-0.174,-0.113,-0.122,-0.141
'0:39.024',-0.155,-0.131,-0.141,-0.111,-0.119,-0.119
'0:39.026',-0.136,-0.106,-0.102,-0.106,-0.111,-0.091
'0:39.028',-0.113,-0.076,-0.061,-0.098,-0.101,-0.060
'0:39.030',-0.090,-0.049,-0.024,-0.093,-0.089,-0.036
'0:39.032',-0.081,-0.031,-0.001,-0.094,-0.081,-0.025
'0:39.034',-0.057,-0.025,0.003,-0.099,-0.078,-0.024
'0:39.036',-0.052,-0.026,-0.005,-0.104,-0.073,-0.028
'0:39.038',-0.066,-0.029,-0.012,-0.106,-0.068,-0.033
'0:39.040',-0.054,-0.037,-0.022,-0.114,-0.069,-0.044
'0:39.042',-0.062,-0.053,-0.035,-0.129,-0.080,-0.059
'0:39.044',-0.062,-0.066,-0.044,-0.142,-0.090,-0.070
'0:39.046',-0.065,-0.071,-0.043,-0.145,-0.089,-0.066
'0:39.048',-0.044,-0.061,-0.030,-0.134,-0.072,-0.048
'0:39.050',-0.026,-0.036,-0.007,-0.111,-0.046,-0.020
'0:39.052',-0.028,-0.006,0.024,-0.088,-0.022,0.006
'0:39.054',0.006,0.013,0.049,-0.079,-0.014,0.016
'0:39.056',0.004,0.014,0.062,-0.082,-0.015,0.012
'0:39.058',0.042,0.009,0.070,-0.083,-0.014,0.008
'0:39.060',0.051,0.007,0.075,-0.074,-0.009,0.009
'0:39.062',0.071,0.012,0.082,-0.064,-0.006,0.015
'0:39.064',0.095,0.020,0.094,-0.058,-0.008,0.026
'0:39.066',0.095,0.035,0.111,-0.054,-0.005,0.043
'0:39.068',0.086,0.055,0.132,-0.046,0.010,0.065
'0:39.070',0.098,0.077,0.147,-0.036,0.026,0.086
'0:39.072',0.101,0.092,0.148,-0.028,0.034,0.094
'0:39.074',0.108,0.091,0.141,-0.023,0.035,0.087
'0:39.076',0.121,0.083,0.134,-0.018,0.039,0.080
'0:39.078',0.128,0.079,0.136,-0.012,0.052,0.080
'0:39.080',0.127,0.081,0.146,-0.014,0.064,0.084
'0:39.082',0.124,0.086,0.157,-0.032,0.066,0.086
'0:39.084',0.124,0.086,0.162,-0.052,0.060,0.085
'0:39.086',0.132,0.086,0.161,-0.059,0.056,0.086
'0:39.088',0.110,0.091,0.162,-0.051,0.060,0.096
'0:39.090',0.106,0.099,0.161,-0.039,0.066,0.100
'0:39.092',0.101,0.097,0.149,-0.036,0.065,0.091
'0:39.094',0.071,0.082,0.123,-0.039,0.059,0.070
'0:39.096',0.072,0.057,0.092,-0.041,0.054,0.047
'0:39.098',0.054,0.039,0.067,-0.036,0.057,0.033
'0:39.100',0.059,0.029,0.054,-0.029,0.064,0.028
'0:39.102',0.079,0.030,0.054,-0.019,0.070,0.034
'0:39.104',0.059,0.039,0.069,-0.008,0.075,0.048
'0:39.106',0.071,0.052,0.096,0.003,0.081,0.061
'0:39.108',0.077,0.063,0.121,0.010,0.086,0.069
'0:39.110',0.086,0.069,0.135,0.014,0.089,0.071
'0:39.112',0.095,0.071,0.134,0.016,0.088,0.070
'0:39.114',0.125,0.070,0.127,0.018,0.087,0.068
'0:39.116',0.121,0.070,0.124,0.018,0.091,0.070
'0:39.118',0.118,0.071,0.132,0.021,0.101,0.071
'0:39.120',0.108,0.072,0.138,0.024,0.109,0.070
'0:39.122',0.100,0.066,0.131,0.021,0.106,0.061
'0:39.124',0.095,0.056,0.116,0.010,0.096,0.052
'0:39.126',0.104,0.050,0.104,0.001,0.090,0.051
'0:39.128',0.121,0.055,0.105,0.003,0.094,0.062
'0:39.130',0.127,0.071,0.120,0.017,0.107,0.081
'0:39.132',0.126,0.090,0.143,0.029,0.118,0.096
'0:39.134',0.133,0.099,0.163,0.033,0.119,0.100
'0:39.136',0.131,0.098,0.172,0.033,0.112,0.097
'0:39.138',0.135,0.095,0.176,0.033,0.103,0.095
'0:39.140',0.134,0.093,0.171,0.028,0.090,0.089
'0:39.142',0.139,0.085,0.156,0.011,0.072,0.077
'0:39.144',0.155,0.073,0.138,-0.010,0.056,0.070
'0:39.146',0.139,0.074,0.133,-0.026,0.050,0.077
'0:39.148',0.116,0.088,0.144,-0.030,0.053,0.095
'0:39.150',0.106,0.102,0.152,-0.032,0.054,0.102
'0:39.152',0.098,0.100,0.143,-0.043,0.046,0.091
'0:39.154',0.083,0.081,0.121,-0.064,0.029,0.067
'0:39.156',0.087,0.057,0.101,-0.081,0.019,0.046
'0:39.158',0.086,0.042,0.093,-0.085,0.018,0.038
'0:39.160',0.086,0.038,0.093,-0.079,0.021,0.038
'0:39.162',0.071,0.037,0.090,-0.071,0.019,0.040
'0:39.164',0.077,0.039,0.084,-0.064,0.019,0.042
'0:39.166',0.069,0.046,0.086,-0.054,0.023,0.049
'0:39.168',0.082,0.056,0.097,-0.042,0.029,0.058
'0:39.170',0.079,0.062,0.108,-0.031,0.031,0.064
'0:39.172',0.077,0.063,0.112,-0.022,0.031,0.064
'0:39.174',0.056,0.058,0.105,-0.016,0.029,0.055
'0:39.176',0.041,0.045,0.088,-0.017,0.021,0.037
'0:39.178',0.055,0.025,0.062,-0.022,0.007,0.018
'0:39.180',0.083,0.011,0.041,-0.021,0.001,0.011
'0:39.182',0.085,0.016,0.044,-0.011,0.014,0.028
'0:39.184',0.082,0.043,0.075,0.004,0.037,0.059
'0:39.186',0.081,0.074,0.114,0.010,0.052,0.085
'0:39.188',0.077,0.089,0.138,0.003,0.053,0.092
'0:39.190',0.101,0.090,0.143,-0.008,0.046,0.089
'0:39.192',0.108,0.087,0.138,-0.014,0.044,0.087
'0:39.194',0.135,0.090,0.136,-0.013,0.050,0.094
'0:39.196',0.121,0.097,0.141,-0.006,0.060,0.101
'0:39.198',0.120,0.102,0.143,-0.002,0.064,0.101
'0:39.200',0.105,0.097,0.133,0.001,0.060,0.093
'0:39.202',0.090,0.087,0.118,-0.001,0.057,0.085
'0:39.204',0.072,0.082,0.106,-0.006,0.054,0.080
'0:39.206',0.046,0.075,0.098,-0.014,0.044,0.067
'0:39.208',0.023,0.053,0.080,-0.026,0.014,0.034
'0:39.210',0.013,0.011,0.047,-0.039,-0.029,-0.014
'0:39.212',-0.019,-0.038,0.012,-0.046,-0.069,-0.059
'0:39.214',-0.032,-0.072,-0.012,-0.046,-0.085,-0.080
'0:39.216',-0.009,-0.081,-0.026,-0.041,-0.079,-0.077
'0:39.218',0.004,-0.066,-0.026,-0.033,-0.052,-0.051
'0:39.220',0.004,-0.029,-0.006,-0.017,-0.016,-0.006
'0:39.222',0.010,0.019,0.036,0.000,0.020,0.041
'0:39.224',0.012,0.057,0.076,0.008,0.037,0.068
'0:39.226',0.036,0.070,0.096,0.001,0.027,0.070
'0:39.228',0.064,0.062,0.094,-0.014,0.003,0.056
'0:39.230',0.069,0.051,0.087,-0.021,-0.014,0.050
'0:39.232',0.107,0.055,0.090,-0.018,-0.005,0.067
'0:39.234',0.124,0.084,0.107,-0.003,0.034,0.108
'0:39.236',0.115,0.134,0.132,0.014,0.087,0.159
'0:39.238',0.096,0.179,0.156,0.026,0.122,0.189
'0:39.240',0.079,0.191,0.163,0.024,0.115,0.180
'0:39.242',0.074,0.162,0.147,0.011,0.072,0.139
'0:39.244',0.058,0.116,0.118,-0.009,0.025,0.092
'0:39.246',0.049,0.072,0.084,-0.024,-0.011,0.057
'0:39.248',0.032,0.043,0.052,-0.029,-0.036,0.033
'0:39.250',0.026,0.025,0.028,-0.029,-0.054,0.019
'0:39.252',0.007,0.013,0.020,-0.025,-0.061,0.010
'0:39.254',-0.019,0.007,0.024,-0.023,-0.060,0.006
'0:39.256',-0.031,0.004,0.029,-0.022,-0.050,0.005
'0:39.258',-0.027,0.003,0.024,-0.020,-0.042,0.001
'0:39.260',-0.031,-0.002,0.016,-0.015,-0.038,-0.006
'0:39.262',-0.027,-0.007,0.013,-0.010,-0.038,-0.012
'0:39.264',-0.027,-0.011,0.015,-0.006,-0.042,-0.016
'0:39.266',-0.035,-0.016,0.015,-0.008,-0.052,-0.022
'0:39.268',-0.039,-0.028,0.004,-0.018,-0.071,-0.034
'0:39.270',-0.024,-0.044,-0.009,-0.031,-0.090,-0.051
'0:39.272',-0.026,-0.056,-0.012,-0.034,-0.097,-0.057
'0:39.274',-0.019,-0.054,0.001,-0.026,-0.088,-0.049
'0:39.276',-0.004,-0.044,0.027,-0.016,-0.075,-0.039
'0:39.278',-0.019,-0.037,0.049,-0.017,-0.066,-0.036
'0:39.280',-0.049,-0.038,0.057,-0.028,-0.070,-0.043
'0:39.282',-0.063,-0.050,0.042,-0.051,-0.091,-0.061
'0:39.284',-0.056,-0.075,0.003,-0.078,-0.124,-0.089
'0:39.286',-0.034,-0.101,-0.039,-0.096,-0.152,-0.107
'0:39.288',-0.039,-0.108,-0.054,-0.099,-0.162,-0.102
'0:39.290',-0.072,-0.093,-0.039,-0.094,-0.158,-0.083
'0:39.292',-0.096,-0.078,-0.017,-0.092,-0.157,-0.076
'0:39.294',-0.120,-0.079,-0.017,-0.098,-0.168,-0.088
'0:39.296',-0.124,-0.100,-0.042,-0.107,-0.182,-0.112
'0:39.298',-0.120,-0.121,-0.071,-0.110,-0.185,-0.124
'0:39.300',-0.110,-0.124,-0.084,-0.102,-0.171,-0.118
'0:39.302',-0.103,-0.110,-0.079,-0.084,-0.150,-0.101
'0:39.304',-0.124,-0.094,-0.069,-0.065,-0.135,-0.090
'0:39.306',-0.135,-0.089,-0.068,-0.051,-0.133,-0.089
'0:39.308',-0.132,-0.093,-0.076,-0.041,-0.134,-0.091
'0:39.310',-0.128,-0.091,-0.081,-0.031,-0.127,-0.086
'0:39.312',-0.116,-0.081,-0.075,-0.017,-0.112,-0.074
'0:39.314',-0.095,-0.068,-0.063,-0.006,-0.095,-0.064
'0:39.316',-0.096,-0.062,-0.053,-0.001,-0.082,-0.059
'0:39.318',-0.105,-0.060,-0.042,0.001,-0.071,-0.055
'0:39.320',-0.092,-0.054,-0.031,0.004,-0.060,-0.051
'0:39.322',-0.075,-0.048,-0.023,0.006,-0.052,-0.046
'0:39.324',-0.047,-0.040,-0.020,0.008,-0.046,-0.034
'0:39.326',-0.042,-0.022,-0.010,0.016,-0.034,-0.011
'0:39.328',-0.029,-0.001,0.012,0.028,-0.019,0.011
'0:39.330',-0.020,0.018,0.037,0.038,-0.008,0.021
'0:39.332',-0.002,0.024,0.056,0.046,-0.005,0.023
'0:39.334',-0.001,0.024,0.068,0.052,-0.006,0.024
'0:39.336',-0.027,0.022,0.073,0.045,-0.013,0.018
'0:39.338',0.007,0.010,0.067,0.019,-0.031,0.001
'0:39.340',0.005,-0.011,0.053,-0.011,-0.046,-0.021
'0:39.342',-0.009,-0.027,0.042,-0.024,-0.048,-0.031
'0:39.344',0.001,-0.031,0.041,-0.021,-0.044,-0.031
'0:39.346',0.006,-0.028,0.044,-0.016,-0.042,-0.028
'0:39.348',0.017,-0.026,0.053,-0.013,-0.040,-0.021
'0:39.350',0.038,-0.014,0.072,-0.012,-0.031,-0.003
'0:39.352',0.049,0.011,0.102,-0.010,-0.014,0.026
'0:39.354',0.069,0.040,0.139,-0.006,0.006,0.054
'0:39.356',0.076,0.066,0.170,0.002,0.025,0.072
'0:39.358',0.070,0.076,0.183,0.007,0.034,0.073
'0:39.360',0.077,0.068,0.174,0.004,0.036,0.058
'0:39.362',0.083,0.049,0.151,-0.008,0.028,0.039
'0:39.364',0.077,0.031,0.130,-0.021,0.019,0.024
'0:39.366',0.066,0.021,0.117,-0.029,0.010,0.019
'0:39.368',0.067,0.019,0.111,-0.029,0.004,0.017
'0:39.370',0.044,0.019,0.112,-0.021,0.000,0.018
'0:39.372',0.024,0.018,0.117,-0.016,-0.003,0.015
'0:39.374',0.021,0.012,0.120,-0.022,-0.011,0.008
'0:39.376',0.020,0.001,0.114,-0.036,-0.023,-0.005
'0:39.378',0.022,-0.012,0.101,-0.046,-0.032,-0.015
'0:39.380',0.025,-0.016,0.091,-0.043,-0.031,-0.016
'0:39.382',0.044,-0.011,0.089,-0.031,-0.020,-0.007
'0:39.384',0.032,0.004,0.099,-0.014,-0.009,0.011
'0:39.386',0.042,0.023,0.116,-0.001,0.001,0.030
'0:39.388',0.024,0.038,0.132,0.005,0.005,0.042
'0:39.390',-0.016,0.043,0.140,-0.003,0.001,0.039
'0:39.392',-0.107,0.026,0.127,-0.031,-0.031,0.004
'0:39.394',-0.206,-0.036,0.066,-0.100,-0.116,-0.090
'0:39.396',-0.306,-0.160,-0.059,-0.215,-0.259,-0.243
'0:39.398',-0.427,-0.330,-0.228,-0.357,-0.433,-0.423
'0:39.400',-0.604,-0.512,-0.405,-0.506,-0.611,-0.602
'0:39.402',-0.841,-0.694,-0.574,-0.664,-0.801,-0.791
'0:39.404',-1.139,-0.901,-0.764,-0.847,-1.031,-1.025
'0:39.406',-1.445,-1.169,-1.025,-1.056,-1.311,-1.327
'0:39.408',-1.720,-1.497,-1.372,-1.260,-1.606,-1.665
'0:39.410',-1.911,-1.826,-1.749,-1.401,-1.837,-1.959
'0:39.412',-2.049,-2.061,-2.058,-1.418,-1.924,-2.120
'0:39.414',-2.207,-2.140,-2.234,-1.279,-1.835,-2.121
'0:39.416',-2.356,-2.071,-2.297,-1.008,-1.609,-2.002
'0:39.418',-2.411,-1.921,-2.315,-0.680,-1.327,-1.838
'0:39.420',-2.441,-1.759,-2.331,-0.391,-1.070,-1.686
'0:39.422',-2.238,-1.616,-2.326,-0.194,-0.874,-1.547
'0:39.424',-1.864,-1.466,-2.229,-0.066,-0.698,-1.366
'0:39.426',-1.532,-1.236,-1.966,0.073,-0.468,-1.072
'0:39.428',-1.168,-0.883,-1.524,0.248,-0.166,-0.676
'0:39.430',-0.779,-0.464,-0.991,0.421,0.145,-0.258
'0:39.432',-0.403,-0.060,-0.470,0.567,0.427,0.124
'0:39.434',-0.076,0.302,-0.003,0.696,0.673,0.459
'0:39.436',0.184,0.600,0.381,0.796,0.854,0.711
'0:39.438',0.424,0.785,0.621,0.824,0.923,0.823
'0:39.440',0.621,0.825,0.698,0.761,0.873,0.802
'0:39.442',0.698,0.762,0.675,0.644,0.761,0.714
'0:39.444',0.646,0.668,0.627,0.524,0.644,0.622
'0:39.446',0.590,0.581,0.584,0.426,0.536,0.540
'0:39.448',0.503,0.497,0.530,0.338,0.429,0.453
'0:39.450',0.354,0.404,0.448,0.251,0.317,0.353
'0:39.452',0.241,0.302,0.351,0.166,0.212,0.252
'0:39.454',0.174,0.209,0.266,0.098,0.127,0.169
