'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:25.952',-1.567,-0.141,-0.454,-0.721,-0.636,-0.136
'0:25.954',-1.591,-0.132,-0.449,-0.701,-0.628,-0.128
'0:25.956',-1.614,-0.124,-0.442,-0.687,-0.625,-0.124
'0:25.958',-1.629,-0.128,-0.439,-0.686,-0.631,-0.134
'0:25.960',-1.659,-0.142,-0.447,-0.699,-0.646,-0.153
'0:25.962',-1.666,-0.161,-0.465,-0.719,-0.657,-0.167
'0:25.964',-1.696,-0.169,-0.480,-0.736,-0.656,-0.168
'0:25.966',-1.712,-0.164,-0.485,-0.747,-0.646,-0.160
'0:25.968',-1.731,-0.156,-0.483,-0.751,-0.636,-0.153
'0:25.970',-1.763,-0.153,-0.477,-0.756,-0.633,-0.152
'0:25.972',-1.797,-0.156,-0.476,-0.756,-0.636,-0.154
'0:25.974',-1.814,-0.157,-0.485,-0.743,-0.639,-0.156
'0:25.976',-1.820,-0.157,-0.499,-0.726,-0.638,-0.156
'0:25.978',-1.833,-0.155,-0.507,-0.719,-0.635,-0.153
'0:25.980',-1.846,-0.153,-0.503,-0.720,-0.635,-0.153
'0:25.982',-1.869,-0.153,-0.492,-0.711,-0.635,-0.155
'0:25.984',-1.891,-0.157,-0.486,-0.688,-0.631,-0.161
'0:25.986',-1.910,-0.163,-0.487,-0.666,-0.625,-0.165
'0:25.988',-1.928,-0.169,-0.491,-0.663,-0.624,-0.171
'0:25.990',-1.949,-0.175,-0.494,-0.672,-0.631,-0.180
'0:25.992',-1.981,-0.186,-0.497,-0.687,-0.642,-0.194
'0:25.994',-2.021,-0.202,-0.511,-0.703,-0.655,-0.214
'0:25.996',-2.057,-0.227,-0.539,-0.720,-0.670,-0.241
'0:25.998',-2.099,-0.257,-0.575,-0.734,-0.687,-0.268
'0:26.000',-2.125,-0.280,-0.607,-0.734,-0.703,-0.287
'0:26.002',-2.154,-0.290,-0.629,-0.720,-0.705,-0.291
'0:26.004',-2.173,-0.287,-0.640,-0.701,-0.691,-0.283
'0:26.006',-2.193,-0.275,-0.640,-0.685,-0.667,-0.265
'0:26.008',-2.213,-0.256,-0.628,-0.672,-0.644,-0.246
'0:26.010',-2.222,-0.237,-0.608,-0.657,-0.630,-0.231
'0:26.012',-2.238,-0.224,-0.588,-0.647,-0.626,-0.225
'0:26.014',-2.246,-0.224,-0.578,-0.642,-0.630,-0.229
'0:26.016',-2.261,-0.235,-0.585,-0.641,-0.637,-0.242
'0:26.018',-2.251,-0.251,-0.601,-0.637,-0.651,-0.259
'0:26.020',-2.259,-0.265,-0.610,-0.630,-0.662,-0.266
'0:26.022',-2.262,-0.264,-0.600,-0.613,-0.661,-0.257
'0:26.024',-2.277,-0.247,-0.580,-0.585,-0.646,-0.236
'0:26.026',-2.298,-0.224,-0.557,-0.555,-0.626,-0.217
'0:26.028',-2.311,-0.211,-0.543,-0.535,-0.616,-0.211
'0:26.030',-2.329,-0.213,-0.540,-0.530,-0.616,-0.218
'0:26.032',-2.349,-0.222,-0.544,-0.535,-0.621,-0.229
'0:26.034',-2.350,-0.232,-0.554,-0.536,-0.624,-0.238
'0:26.036',-2.363,-0.241,-0.569,-0.536,-0.626,-0.246
'0:26.038',-2.381,-0.249,-0.580,-0.531,-0.629,-0.252
'0:26.040',-2.406,-0.256,-0.579,-0.523,-0.632,-0.262
'0:26.042',-2.432,-0.266,-0.570,-0.516,-0.636,-0.273
'0:26.044',-2.463,-0.280,-0.564,-0.518,-0.637,-0.288
'0:26.046',-2.501,-0.297,-0.571,-0.531,-0.639,-0.306
'0:26.048',-2.547,-0.316,-0.594,-0.552,-0.642,-0.326
'0:26.050',-2.583,-0.336,-0.629,-0.575,-0.648,-0.346
'0:26.052',-2.611,-0.358,-0.672,-0.595,-0.657,-0.370
'0:26.054',-2.653,-0.385,-0.713,-0.611,-0.671,-0.399
'0:26.056',-2.694,-0.416,-0.745,-0.628,-0.685,-0.431
'0:26.058',-2.716,-0.447,-0.767,-0.641,-0.691,-0.459
'0:26.060',-2.733,-0.467,-0.776,-0.651,-0.684,-0.470
'0:26.062',-2.753,-0.469,-0.767,-0.655,-0.670,-0.462
'0:26.064',-2.770,-0.453,-0.743,-0.657,-0.661,-0.445
'0:26.066',-2.774,-0.438,-0.720,-0.655,-0.661,-0.436
'0:26.068',-2.770,-0.436,-0.709,-0.648,-0.666,-0.437
'0:26.070',-2.770,-0.440,-0.706,-0.641,-0.665,-0.440
'0:26.072',-2.773,-0.441,-0.703,-0.636,-0.661,-0.437
'0:26.074',-2.766,-0.434,-0.695,-0.629,-0.657,-0.431
'0:26.076',-2.766,-0.427,-0.687,-0.622,-0.655,-0.426
'0:26.078',-2.793,-0.425,-0.677,-0.617,-0.652,-0.423
'0:26.080',-2.823,-0.423,-0.668,-0.614,-0.647,-0.425
'0:26.082',-2.862,-0.427,-0.670,-0.616,-0.648,-0.431
'0:26.084',-2.880,-0.440,-0.690,-0.623,-0.657,-0.447
'0:26.086',-2.902,-0.458,-0.723,-0.635,-0.672,-0.468
'0:26.088',-2.926,-0.476,-0.755,-0.648,-0.687,-0.485
'0:26.090',-2.967,-0.489,-0.771,-0.658,-0.697,-0.496
'0:26.092',-2.994,-0.501,-0.779,-0.668,-0.702,-0.508
'0:26.094',-3.026,-0.517,-0.789,-0.687,-0.710,-0.529
'0:26.096',-3.050,-0.540,-0.802,-0.715,-0.726,-0.554
'0:26.098',-3.087,-0.563,-0.815,-0.740,-0.746,-0.575
'0:26.100',-3.086,-0.583,-0.827,-0.749,-0.768,-0.590
'0:26.102',-3.072,-0.595,-0.833,-0.747,-0.785,-0.595
'0:26.104',-3.080,-0.592,-0.823,-0.744,-0.788,-0.586
'0:26.106',-3.111,-0.574,-0.795,-0.741,-0.775,-0.564
'0:26.108',-3.126,-0.552,-0.773,-0.736,-0.754,-0.544
'0:26.110',-3.128,-0.538,-0.773,-0.727,-0.741,-0.532
'0:26.112',-3.124,-0.531,-0.789,-0.715,-0.733,-0.527
'0:26.114',-3.133,-0.525,-0.800,-0.698,-0.725,-0.520
'0:26.116',-3.130,-0.516,-0.796,-0.683,-0.715,-0.508
'0:26.118',-3.136,-0.501,-0.780,-0.671,-0.706,-0.491
'0:26.120',-3.148,-0.485,-0.763,-0.666,-0.701,-0.477
'0:26.122',-3.158,-0.473,-0.752,-0.667,-0.700,-0.469
'0:26.124',-3.139,-0.463,-0.743,-0.661,-0.695,-0.454
'0:26.126',-3.141,-0.441,-0.725,-0.635,-0.674,-0.425
'0:26.128',-3.138,-0.406,-0.698,-0.596,-0.641,-0.391
'0:26.130',-3.126,-0.377,-0.676,-0.561,-0.613,-0.370
'0:26.132',-3.138,-0.362,-0.663,-0.539,-0.598,-0.359
'0:26.134',-3.153,-0.358,-0.657,-0.527,-0.595,-0.358
'0:26.136',-3.180,-0.361,-0.658,-0.516,-0.604,-0.367
'0:26.138',-3.178,-0.376,-0.668,-0.511,-0.623,-0.388
'0:26.140',-3.205,-0.400,-0.687,-0.514,-0.646,-0.412
'0:26.142',-3.249,-0.421,-0.710,-0.522,-0.660,-0.427
'0:26.144',-3.260,-0.431,-0.733,-0.525,-0.658,-0.432
'0:26.146',-3.274,-0.429,-0.752,-0.518,-0.641,-0.422
'0:26.148',-3.283,-0.413,-0.756,-0.507,-0.618,-0.402
'0:26.150',-3.304,-0.393,-0.742,-0.499,-0.601,-0.382
'0:26.152',-3.331,-0.376,-0.721,-0.492,-0.594,-0.372
'0:26.154',-3.338,-0.373,-0.710,-0.487,-0.595,-0.375
'0:26.156',-3.359,-0.381,-0.714,-0.484,-0.601,-0.388
'0:26.158',-3.381,-0.396,-0.733,-0.486,-0.610,-0.405
'0:26.160',-3.370,-0.414,-0.757,-0.498,-0.626,-0.421
'0:26.162',-3.375,-0.428,-0.775,-0.522,-0.643,-0.433
'0:26.164',-3.396,-0.436,-0.777,-0.552,-0.655,-0.437
'0:26.166',-3.417,-0.437,-0.766,-0.566,-0.652,-0.438
'0:26.168',-3.439,-0.440,-0.753,-0.555,-0.641,-0.442
'0:26.170',-3.460,-0.449,-0.748,-0.529,-0.635,-0.456
'0:26.172',-3.479,-0.467,-0.754,-0.514,-0.645,-0.478
'0:26.174',-3.507,-0.489,-0.766,-0.516,-0.664,-0.501
'0:26.176',-3.518,-0.512,-0.786,-0.522,-0.683,-0.527
'0:26.178',-3.543,-0.539,-0.812,-0.523,-0.696,-0.554
'0:26.180',-3.585,-0.569,-0.838,-0.525,-0.704,-0.582
'0:26.182',-3.638,-0.602,-0.861,-0.538,-0.722,-0.619
'0:26.184',-3.702,-0.646,-0.888,-0.566,-0.760,-0.671
'0:26.186',-3.755,-0.704,-0.932,-0.609,-0.820,-0.740
'0:26.188',-3.796,-0.776,-0.994,-0.671,-0.896,-0.816
'0:26.190',-3.824,-0.855,-1.055,-0.755,-0.982,-0.890
'0:26.192',-3.872,-0.924,-1.094,-0.861,-1.068,-0.954
'0:26.194',-3.896,-0.986,-1.106,-1.007,-1.160,-1.020
'0:26.196',-3.894,-1.056,-1.110,-1.186,-1.267,-1.100
'0:26.198',-3.878,-1.139,-1.112,-1.368,-1.381,-1.181
'0:26.200',-3.789,-1.212,-1.093,-1.521,-1.473,-1.236
'0:26.202',-3.644,-1.245,-1.026,-1.627,-1.513,-1.234
'0:26.204',-3.446,-1.203,-0.882,-1.675,-1.478,-1.151
'0:26.206',-3.222,-1.075,-0.651,-1.652,-1.357,-0.979
'0:26.208',-3.025,-0.868,-0.348,-1.568,-1.170,-0.743
'0:26.210',-2.833,-0.617,-0.015,-1.449,-0.962,-0.493
'0:26.212',-2.694,-0.377,0.285,-1.314,-0.777,-0.273
'0:26.214',-2.603,-0.181,0.493,-1.137,-0.615,-0.104
'0:26.216',-2.554,-0.032,0.565,-0.861,-0.438,0.029
'0:26.218',-2.465,0.091,0.506,-0.469,-0.217,0.150
'0:26.220',-2.457,0.216,0.387,-0.020,0.041,0.286
'0:26.222',-2.527,0.360,0.294,0.397,0.300,0.435
'0:26.224',-2.634,0.506,0.248,0.716,0.505,0.563
'0:26.226',-2.776,0.603,0.209,0.899,0.609,0.621
'0:26.228',-2.940,0.614,0.149,0.928,0.595,0.586
'0:26.230',-3.097,0.538,0.061,0.824,0.474,0.474
'0:26.232',-3.231,0.396,-0.051,0.634,0.288,0.313
'0:26.234',-3.308,0.222,-0.185,0.408,0.077,0.129
'0:26.236',-3.390,0.039,-0.331,0.187,-0.124,-0.051
'0:26.238',-3.508,-0.130,-0.466,0.001,-0.293,-0.207
'0:26.240',-3.618,-0.275,-0.574,-0.140,-0.427,-0.335
'0:26.242',-3.698,-0.392,-0.654,-0.249,-0.536,-0.440
'0:26.244',-3.770,-0.485,-0.711,-0.340,-0.626,-0.521
'0:26.246',-3.837,-0.550,-0.751,-0.416,-0.691,-0.575
'0:26.248',-3.886,-0.587,-0.778,-0.468,-0.724,-0.599
'0:26.250',-3.915,-0.604,-0.799,-0.486,-0.738,-0.609
'0:26.252',-3.929,-0.614,-0.815,-0.485,-0.749,-0.616
'0:26.254',-3.936,-0.621,-0.825,-0.485,-0.765,-0.626
'0:26.256',-3.954,-0.629,-0.830,-0.499,-0.785,-0.636
'0:26.258',-3.975,-0.638,-0.836,-0.524,-0.807,-0.646
'0:26.260',-3.994,-0.650,-0.848,-0.553,-0.827,-0.656
'0:26.262',-4.015,-0.661,-0.863,-0.574,-0.842,-0.662
'0:26.264',-4.049,-0.667,-0.881,-0.584,-0.852,-0.669
'0:26.266',-4.076,-0.674,-0.903,-0.594,-0.864,-0.679
'0:26.268',-4.097,-0.687,-0.928,-0.611,-0.886,-0.694
'0:26.270',-4.121,-0.703,-0.950,-0.638,-0.915,-0.709
'0:26.272',-4.153,-0.715,-0.963,-0.666,-0.941,-0.722
'0:26.274',-4.171,-0.727,-0.970,-0.675,-0.959,-0.734
'0:26.276',-4.191,-0.743,-0.975,-0.659,-0.970,-0.755
'0:26.278',-4.216,-0.770,-0.985,-0.635,-0.983,-0.786
'0:26.280',-4.231,-0.806,-0.996,-0.614,-1.001,-0.824
'0:26.282',-4.241,-0.842,-1.007,-0.598,-1.020,-0.859
'0:26.284',-4.236,-0.871,-1.015,-0.586,-1.032,-0.877
'0:26.286',-4.240,-0.876,-1.016,-0.592,-1.025,-0.867
'0:26.288',-4.252,-0.853,-1.006,-0.616,-1.002,-0.835
'0:26.290',-4.255,-0.817,-0.992,-0.642,-0.976,-0.800
'0:26.292',-4.259,-0.786,-0.979,-0.657,-0.956,-0.774
'0:26.294',-4.258,-0.764,-0.970,-0.667,-0.942,-0.757
'0:26.296',-4.291,-0.751,-0.964,-0.679,-0.936,-0.748
'0:26.298',-4.311,-0.748,-0.970,-0.692,-0.938,-0.750
'0:26.300',-4.312,-0.756,-0.993,-0.700,-0.946,-0.765
'0:26.302',-4.324,-0.773,-1.027,-0.694,-0.949,-0.780
'0:26.304',-4.323,-0.782,-1.051,-0.676,-0.938,-0.783
'0:26.306',-4.345,-0.779,-1.047,-0.658,-0.918,-0.775
'0:26.308',-4.364,-0.770,-1.027,-0.657,-0.906,-0.768
'0:26.310',-4.365,-0.770,-1.016,-0.665,-0.906,-0.773
'0:26.312',-4.371,-0.779,-1.016,-0.665,-0.910,-0.779
'0:26.314',-4.361,-0.784,-1.012,-0.651,-0.905,-0.782
'0:26.316',-4.359,-0.780,-0.997,-0.634,-0.893,-0.777
'0:26.318',-4.345,-0.773,-0.977,-0.622,-0.883,-0.773
'0:26.320',-4.341,-0.768,-0.966,-0.619,-0.875,-0.768
'0:26.322',-4.342,-0.764,-0.964,-0.622,-0.868,-0.761
'0:26.324',-4.349,-0.756,-0.961,-0.626,-0.860,-0.750
'0:26.326',-4.351,-0.743,-0.951,-0.619,-0.848,-0.733
'0:26.328',-4.346,-0.725,-0.943,-0.599,-0.837,-0.715
'0:26.330',-4.355,-0.708,-0.940,-0.578,-0.828,-0.701
'0:26.332',-4.385,-0.699,-0.942,-0.572,-0.828,-0.701
'0:26.334',-4.397,-0.706,-0.950,-0.582,-0.839,-0.712
'0:26.336',-4.407,-0.721,-0.964,-0.598,-0.856,-0.728
'0:26.338',-4.409,-0.735,-0.983,-0.616,-0.876,-0.742
'0:26.340',-4.419,-0.748,-0.996,-0.635,-0.895,-0.753
'0:26.342',-4.426,-0.755,-0.998,-0.648,-0.908,-0.757
'0:26.344',-4.438,-0.755,-0.990,-0.653,-0.911,-0.751
'0:26.346',-4.443,-0.744,-0.976,-0.654,-0.905,-0.737
'0:26.348',-4.445,-0.728,-0.966,-0.657,-0.896,-0.719
'0:26.350',-4.454,-0.709,-0.961,-0.651,-0.881,-0.699
'0:26.352',-4.453,-0.691,-0.963,-0.629,-0.863,-0.682
'0:26.354',-4.454,-0.676,-0.966,-0.606,-0.849,-0.671
'0:26.356',-4.457,-0.671,-0.971,-0.602,-0.846,-0.672
'0:26.358',-4.457,-0.676,-0.974,-0.621,-0.856,-0.681
'0:26.360',-4.460,-0.688,-0.976,-0.656,-0.872,-0.693
'0:26.362',-4.460,-0.697,-0.973,-0.684,-0.885,-0.699
'0:26.364',-4.451,-0.698,-0.962,-0.685,-0.887,-0.695
'0:26.366',-4.440,-0.690,-0.941,-0.655,-0.874,-0.682
'0:26.368',-4.462,-0.676,-0.915,-0.612,-0.850,-0.667
'0:26.370',-4.470,-0.662,-0.897,-0.580,-0.826,-0.659
'0:26.372',-4.482,-0.661,-0.900,-0.576,-0.812,-0.666
'0:26.374',-4.490,-0.676,-0.928,-0.596,-0.813,-0.688
'0:26.376',-4.495,-0.703,-0.964,-0.626,-0.825,-0.715
'0:26.378',-4.503,-0.730,-0.988,-0.651,-0.836,-0.740
'0:26.380',-4.518,-0.748,-0.996,-0.661,-0.837,-0.754
'0:26.382',-4.533,-0.756,-0.993,-0.654,-0.825,-0.757
'0:26.384',-4.547,-0.755,-0.989,-0.635,-0.807,-0.751
'0:26.386',-4.557,-0.748,-0.985,-0.620,-0.788,-0.741
'0:26.388',-4.540,-0.738,-0.978,-0.621,-0.776,-0.734
'0:26.390',-4.524,-0.732,-0.967,-0.639,-0.769,-0.731
'0:26.392',-4.503,-0.730,-0.949,-0.657,-0.763,-0.730
'0:26.394',-4.481,-0.726,-0.926,-0.665,-0.751,-0.724
'0:26.396',-4.468,-0.719,-0.898,-0.659,-0.734,-0.715
'0:26.398',-4.447,-0.712,-0.870,-0.646,-0.718,-0.709
'0:26.400',-4.430,-0.706,-0.844,-0.641,-0.717,-0.704
'0:26.402',-4.396,-0.701,-0.826,-0.647,-0.725,-0.695
'0:26.404',-4.381,-0.688,-0.804,-0.651,-0.726,-0.678
'0:26.406',-4.376,-0.668,-0.776,-0.647,-0.717,-0.659
'0:26.408',-4.376,-0.653,-0.750,-0.648,-0.712,-0.651
'0:26.410',-4.383,-0.652,-0.740,-0.667,-0.719,-0.658
'0:26.412',-4.386,-0.665,-0.751,-0.699,-0.733,-0.672
'0:26.414',-4.396,-0.680,-0.773,-0.727,-0.744,-0.688
'0:26.416',-4.384,-0.692,-0.794,-0.741,-0.746,-0.697
'0:26.418',-4.385,-0.697,-0.802,-0.747,-0.738,-0.699
'0:26.420',-4.391,-0.699,-0.794,-0.756,-0.732,-0.700
'0:26.422',-4.380,-0.702,-0.775,-0.778,-0.740,-0.704
'0:26.424',-4.380,-0.707,-0.755,-0.811,-0.761,-0.707
'0:26.426',-4.358,-0.706,-0.730,-0.846,-0.779,-0.702
'0:26.428',-4.328,-0.695,-0.701,-0.863,-0.777,-0.687
'0:26.430',-4.306,-0.678,-0.671,-0.850,-0.758,-0.670
'0:26.432',-4.286,-0.661,-0.642,-0.819,-0.734,-0.656
'0:26.434',-4.268,-0.652,-0.618,-0.791,-0.721,-0.651
'0:26.436',-4.268,-0.652,-0.604,-0.777,-0.718,-0.654
'0:26.438',-4.255,-0.657,-0.600,-0.772,-0.718,-0.661
'0:26.440',-4.247,-0.665,-0.601,-0.768,-0.722,-0.668
'0:26.442',-4.250,-0.671,-0.602,-0.768,-0.731,-0.672
'0:26.444',-4.253,-0.674,-0.602,-0.772,-0.743,-0.675
'0:26.446',-4.255,-0.675,-0.596,-0.778,-0.752,-0.672
'0:26.448',-4.283,-0.672,-0.590,-0.787,-0.752,-0.670
'0:26.450',-4.294,-0.672,-0.591,-0.808,-0.746,-0.674
'0:26.452',-4.301,-0.681,-0.604,-0.836,-0.745,-0.690
'0:26.454',-4.321,-0.698,-0.626,-0.858,-0.751,-0.708
'0:26.456',-4.337,-0.715,-0.648,-0.870,-0.766,-0.722
'0:26.458',-4.351,-0.727,-0.666,-0.877,-0.786,-0.732
'0:26.460',-4.373,-0.737,-0.681,-0.888,-0.807,-0.742
'0:26.462',-4.397,-0.749,-0.696,-0.898,-0.829,-0.757
'0:26.464',-4.421,-0.766,-0.713,-0.906,-0.850,-0.774
'0:26.466',-4.444,-0.781,-0.731,-0.917,-0.871,-0.785
'0:26.468',-4.461,-0.789,-0.749,-0.926,-0.879,-0.789
'0:26.470',-4.482,-0.788,-0.767,-0.920,-0.873,-0.786
'0:26.472',-4.501,-0.786,-0.786,-0.896,-0.857,-0.786
'0:26.474',-4.531,-0.789,-0.806,-0.866,-0.844,-0.790
'0:26.476',-4.537,-0.793,-0.827,-0.843,-0.839,-0.795
'0:26.478',-4.551,-0.797,-0.848,-0.831,-0.847,-0.798
'0:26.480',-4.559,-0.799,-0.862,-0.825,-0.856,-0.801
'0:26.482',-4.567,-0.800,-0.864,-0.817,-0.861,-0.799
'0:26.484',-4.590,-0.797,-0.857,-0.806,-0.856,-0.796
'0:26.486',-4.620,-0.797,-0.855,-0.792,-0.849,-0.800
'0:26.488',-4.634,-0.806,-0.870,-0.786,-0.850,-0.814
'0:26.490',-4.652,-0.826,-0.905,-0.796,-0.864,-0.836
'0:26.492',-4.677,-0.849,-0.944,-0.812,-0.884,-0.859
'0:26.494',-4.678,-0.869,-0.975,-0.822,-0.902,-0.878
'0:26.496',-4.701,-0.885,-0.996,-0.822,-0.914,-0.891
'0:26.498',-4.724,-0.895,-1.006,-0.811,-0.916,-0.897
'0:26.500',-4.753,-0.896,-1.011,-0.789,-0.906,-0.894
'0:26.502',-4.758,-0.890,-1.018,-0.760,-0.887,-0.884
'0:26.504',-4.771,-0.878,-1.027,-0.738,-0.870,-0.871
'0:26.506',-4.763,-0.865,-1.034,-0.735,-0.864,-0.861
'0:26.508',-4.769,-0.858,-1.035,-0.751,-0.876,-0.859
'0:26.510',-4.777,-0.862,-1.035,-0.775,-0.896,-0.866
'0:26.512',-4.775,-0.869,-1.039,-0.795,-0.910,-0.870
'0:26.514',-4.777,-0.868,-1.046,-0.804,-0.912,-0.868
'0:26.516',-4.786,-0.862,-1.050,-0.798,-0.906,-0.861
'0:26.518',-4.780,-0.857,-1.051,-0.782,-0.897,-0.856
'0:26.520',-4.785,-0.856,-1.050,-0.765,-0.885,-0.855
'0:26.522',-4.796,-0.858,-1.051,-0.752,-0.871,-0.857
'0:26.524',-4.798,-0.859,-1.055,-0.741,-0.854,-0.857
'0:26.526',-4.789,-0.855,-1.060,-0.729,-0.835,-0.853
'0:26.528',-4.790,-0.848,-1.063,-0.714,-0.815,-0.843
'0:26.530',-4.774,-0.836,-1.057,-0.699,-0.796,-0.829
'0:26.532',-4.777,-0.823,-1.045,-0.689,-0.783,-0.820
'0:26.534',-4.776,-0.816,-1.031,-0.686,-0.780,-0.816
'0:26.536',-4.792,-0.818,-1.023,-0.686,-0.789,-0.822
'0:26.538',-4.770,-0.830,-1.027,-0.683,-0.805,-0.839
'0:26.540',-4.779,-0.847,-1.037,-0.675,-0.819,-0.856
'0:26.542',-4.784,-0.861,-1.043,-0.673,-0.828,-0.866
'0:26.544',-4.791,-0.870,-1.049,-0.681,-0.837,-0.876
'0:26.546',-4.792,-0.881,-1.062,-0.697,-0.848,-0.889
'0:26.548',-4.793,-0.895,-1.075,-0.715,-0.860,-0.901
'0:26.550',-4.807,-0.905,-1.077,-0.740,-0.873,-0.907
'0:26.552',-4.827,-0.911,-1.073,-0.767,-0.889,-0.915
'0:26.554',-4.826,-0.922,-1.075,-0.787,-0.905,-0.931
'0:26.556',-4.823,-0.944,-1.091,-0.796,-0.921,-0.956
'0:26.558',-4.816,-0.967,-1.108,-0.790,-0.928,-0.976
'0:26.560',-4.802,-0.980,-1.110,-0.775,-0.924,-0.979
'0:26.562',-4.782,-0.976,-1.091,-0.752,-0.907,-0.971
'0:26.564',-4.778,-0.965,-1.061,-0.736,-0.883,-0.956
'0:26.566',-4.781,-0.949,-1.036,-0.731,-0.859,-0.942
'0:26.568',-4.774,-0.935,-1.026,-0.741,-0.840,-0.926
'0:26.570',-4.761,-0.918,-1.028,-0.755,-0.825,-0.910
'0:26.572',-4.763,-0.902,-1.031,-0.761,-0.816,-0.896
'0:26.574',-4.763,-0.893,-1.035,-0.762,-0.815,-0.893
'0:26.576',-4.774,-0.898,-1.048,-0.764,-0.827,-0.907
'0:26.578',-4.798,-0.918,-1.073,-0.764,-0.849,-0.929
'0:26.580',-4.794,-0.940,-1.103,-0.756,-0.870,-0.948
'0:26.582',-4.780,-0.953,-1.123,-0.740,-0.883,-0.953
'0:26.584',-4.763,-0.950,-1.116,-0.722,-0.880,-0.941
'0:26.586',-4.751,-0.929,-1.085,-0.708,-0.862,-0.914
'0:26.588',-4.748,-0.899,-1.043,-0.695,-0.834,-0.884
'0:26.590',-4.736,-0.869,-1.009,-0.688,-0.805,-0.860
'0:26.592',-4.706,-0.848,-0.992,-0.689,-0.786,-0.845
'0:26.594',-4.677,-0.837,-0.987,-0.692,-0.778,-0.834
'0:26.596',-4.641,-0.830,-0.981,-0.686,-0.774,-0.825
'0:26.598',-4.617,-0.819,-0.968,-0.676,-0.768,-0.815
'0:26.600',-4.606,-0.808,-0.948,-0.668,-0.761,-0.804
'0:26.602',-4.593,-0.797,-0.929,-0.663,-0.751,-0.792
'0:26.604',-4.585,-0.784,-0.914,-0.655,-0.739,-0.776
'0:26.606',-4.558,-0.765,-0.901,-0.645,-0.723,-0.755
'0:26.608',-4.545,-0.744,-0.884,-0.640,-0.711,-0.736
'0:26.610',-4.527,-0.731,-0.867,-0.645,-0.708,-0.728
'0:26.612',-4.515,-0.725,-0.850,-0.653,-0.708,-0.724
'0:26.614',-4.513,-0.721,-0.838,-0.665,-0.705,-0.720
'0:26.616',-4.510,-0.717,-0.837,-0.676,-0.697,-0.716
'0:26.618',-4.491,-0.717,-0.846,-0.691,-0.696,-0.717
'0:26.620',-4.481,-0.721,-0.856,-0.706,-0.706,-0.721
'0:26.622',-4.476,-0.723,-0.856,-0.715,-0.722,-0.722
'0:26.624',-4.466,-0.721,-0.845,-0.718,-0.738,-0.717
'0:26.626',-4.465,-0.714,-0.830,-0.722,-0.749,-0.713
'0:26.628',-4.463,-0.710,-0.818,-0.730,-0.752,-0.709
'0:26.630',-4.451,-0.710,-0.815,-0.736,-0.746,-0.709
'0:26.632',-4.425,-0.708,-0.815,-0.731,-0.730,-0.705
'0:26.634',-4.397,-0.697,-0.809,-0.718,-0.708,-0.689
'0:26.636',-4.371,-0.677,-0.789,-0.705,-0.681,-0.666
'0:26.638',-4.363,-0.652,-0.760,-0.699,-0.658,-0.642
'0:26.640',-4.353,-0.635,-0.733,-0.697,-0.648,-0.632
'0:26.642',-4.347,-0.634,-0.716,-0.696,-0.654,-0.641
'0:26.644',-4.361,-0.652,-0.715,-0.690,-0.668,-0.665
'0:26.646',-4.363,-0.681,-0.730,-0.669,-0.685,-0.697
'0:26.648',-4.372,-0.713,-0.760,-0.636,-0.700,-0.729
'0:26.650',-4.367,-0.744,-0.800,-0.598,-0.716,-0.755
'0:26.652',-4.372,-0.764,-0.832,-0.578,-0.726,-0.764
'0:26.654',-4.388,-0.763,-0.842,-0.589,-0.729,-0.756
'0:26.656',-4.381,-0.749,-0.835,-0.630,-0.732,-0.740
'0:26.658',-4.378,-0.735,-0.822,-0.683,-0.735,-0.728
'0:26.660',-4.359,-0.723,-0.805,-0.730,-0.734,-0.715
'0:26.662',-4.350,-0.708,-0.785,-0.753,-0.720,-0.693
'0:26.664',-4.321,-0.677,-0.763,-0.751,-0.695,-0.658
'0:26.666',-4.285,-0.640,-0.745,-0.737,-0.666,-0.622
'0:26.668',-4.272,-0.606,-0.729,-0.721,-0.642,-0.593
'0:26.670',-4.252,-0.583,-0.717,-0.706,-0.626,-0.574
'0:26.672',-4.241,-0.567,-0.710,-0.689,-0.617,-0.563
'0:26.674',-4.223,-0.558,-0.708,-0.672,-0.614,-0.554
'0:26.676',-4.200,-0.552,-0.705,-0.656,-0.611,-0.548
'0:26.678',-4.194,-0.545,-0.697,-0.638,-0.601,-0.540
'0:26.680',-4.189,-0.532,-0.681,-0.610,-0.584,-0.526
'0:26.682',-4.174,-0.519,-0.665,-0.582,-0.573,-0.514
'0:26.684',-4.170,-0.510,-0.657,-0.571,-0.574,-0.509
'0:26.686',-4.158,-0.507,-0.657,-0.579,-0.573,-0.507
'0:26.688',-4.144,-0.506,-0.658,-0.585,-0.545,-0.506
'0:26.690',-4.138,-0.506,-0.656,-0.576,-0.488,-0.505
'0:26.692',-4.127,-0.506,-0.652,-0.564,-0.437,-0.505
'0:26.694',-4.144,-0.505,-0.651,-0.575,-0.421,-0.507
'0:26.696',-4.154,-0.511,-0.658,-0.601,-0.436,-0.518
'0:26.698',-4.164,-0.526,-0.677,-0.622,-0.463,-0.537
'0:26.700',-4.164,-0.547,-0.705,-0.629,-0.479,-0.556
'0:26.702',-4.143,-0.563,-0.731,-0.622,-0.482,-0.565
'0:26.704',-4.148,-0.565,-0.737,-0.614,-0.474,-0.561
'0:26.706',-4.137,-0.557,-0.725,-0.606,-0.465,-0.550
